age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,recency,avg_time_spent,monetary,frequency,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,tenure_months,visit_hour,login_spend_ratio,login_transaction_ratio,user_id,churn_risk_score
55.0,M,City,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,20.0,419.96,8658.07,25.0,563.99,No,Yes,No,Not Applicable,Poor Product Quality,-11,2,16.7984,0.0028874795422074435,b529b3ce138b5283,
61.0,F,City,Platinum Membership,2025-04-06,No,Without Offers,Desktop,Mobile_Data,5.000000000000002,0.0,2908.779999999999,5.0,832.7,Yes,No,No,Not Applicable,Quality Customer Care,-11,9,0.0,0.001718933711040368,9257e0160c5a7292,
53.0,M,City,No Membership,2025-04-06,No,Credit/Debit Card Offers,Desktop,Wi-Fi,-999.0,253.96,19233.1,25.0,1032.199126230719,Yes,No,Yes,Solved,Poor Website,-11,6,10.1584,0.001299842459093958,9666a5008e88c210,
20.0,F,Town,Gold Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10.999999999999998,49.02999999999997,17022.13,21.0,621.73,No,Yes,Yes,Unsolved,Poor Customer Service,-11,0,2.3347619047619035,0.0012336881459605819,9c1993a029119eab,
14.0,M,Town,Platinum Membership,2025-04-06,Yes,Without Offers,Smartphone,Fiber_Optic,4.000000000000002,315.28,38195.89,17.0,760.74,Yes,Yes,Yes,Unsolved,Poor Website,-11,18,18.545882352941174,0.00044507406425141555,8b0744092077f415,
23.0,F,City,Basic Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,14.000000000000002,232.93,13540.47,17.0,632.42,Yes,Yes,No,Not Applicable,Poor Website,-11,2,13.701764705882354,0.0012554955625617133,804bd19daa2c1018,
25.0,F,City,Silver Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,3.0000000000000018,714.02,10414.629999999997,9.0,649.04,Yes,No,Yes,Solved,No reason specified,-11,22,79.33555555555556,0.0008641689623155121,ad45c1d5ff524adf,
19.0,F,Town,No Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,7.000000000000002,139.15,29136.83,5.0,707.15,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,6,27.830000000000002,0.00017160411753783784,9d34d5158716195c,
50.0,M,Village,Platinum Membership,2025-04-06,No,Credit/Debit Card Offers,Desktop,Wi-Fi,13.000000000000002,263.22,22493.23,20.0,791.87,No,Yes,No,Not Applicable,Too many ads,-11,17,13.161000000000001,0.00088915642617801,b349ce3c67bfd85b,
38.0,M,City,Silver Membership,2025-04-06,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,17.0,385.82,46693.44,16.0,734.79,No,Yes,Yes,Solved in Follow-up,Products always in Stock,-11,19,24.11375,0.0003426605536023904,83afe805e0569f33,
36.0,F,City,Silver Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,21.0,217.41,83493.53,14.0,1297.5021863921202,No,Yes,No,Not Applicable,Reasonable Price,-11,0,15.529285714285715,0.00016767766316743346,ad003d729d6584fb,
13.0,F,City,Basic Membership,2025-04-06,No,Without Offers,Smartphone,Mobile_Data,19.0,107.24000000000004,20946.04,24.0,707.78,No,Yes,No,Not Applicable,No reason specified,-11,12,4.468333333333335,0.0011458013065954232,8656d61129490fea,
64.0,M,City,Gold Membership,2025-04-06,No,Without Offers,Smartphone,Fiber_Optic,16.0,166.78,6336.18,19.0,1091.3719444153598,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,-11,15,8.777894736842105,0.002998652184754852,bacefdc3951ea408,
59.0,F,City,Basic Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,13.000000000000002,1228.3711864839197,45828.09,0.0,510.37,No,Yes,No,Not Applicable,Poor Product Quality,-11,1,0.0,0.0,b02fb4b6653cd901,
30.0,M,Town,Gold Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,10.999999999999998,279.3,6019.419999999998,12.0,814.74,Yes,No,No,Not Applicable,User Friendly Website,-11,20,23.275000000000002,0.001993547551092963,babd0300c38355a7,
20.0,F,Town,Premium Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12.000000000000002,585.7,65860.46,15.0,0.0,Yes,Yes,No,Not Applicable,Quality Customer Care,-11,22,39.04666666666667,0.0002277542549809096,9fe0a5fedca11c4d,
21.0,F,City,Platinum Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,18.0,59.379999999999995,97302.2,19.0,700.03,No,Yes,No,Not Applicable,Quality Customer Care,-11,14,3.1252631578947367,0.000195267938443324,86717d95b936a2a9,
59.0,M,Town,Basic Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,20.0,364.69,18205.47,7.0,401.36595274917664,Yes,Yes,Yes,Unsolved,Poor Customer Service,-11,20,52.098571428571425,0.0003844998234047239,9fdfaf7a0658629a,
45.0,F,City,Platinum Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12.000000000000002,490.56,18063.14,16.0,798.83,No,Yes,No,Not Applicable,Poor Customer Service,-11,2,30.66,0.0008857817633036117,b8de29e28a27b10b,
18.0,F,Town,Gold Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,15.000000000000005,0.0,23342.9,15.0,667.12,No,Yes,No,Not Applicable,No reason specified,-11,9,0.0,0.0006425936794485689,bc28b66646e36cba,
22.0,F,Town,Silver Membership,2025-04-06,No,Without Offers,Smartphone,Fiber_Optic,12.000000000000002,445.79,8864.900000000001,22.0,795.19,No,Yes,No,Not Applicable,Poor Product Quality,-11,1,20.26318181818182,0.0024816974810770564,ab7ee435b9b09802,
22.0,M,City,Platinum Membership,2025-04-06,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,9.000000000000002,0.0,49805.81,6.0,784.61,Yes,No,Yes,Solved,No reason specified,-11,20,0.0,0.00012046787312564539,94f3979a31d946d4,
48.0,M,City,Premium Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,8.000000000000005,30.670000000000016,38795.56,12.0,792.42,No,Yes,Yes,No Information Available,No reason specified,-11,8,2.5558333333333345,0.0003093137462121954,a8fabcf24437191c,
17.0,M,City,Silver Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,14.000000000000002,69.31,42177.53,15.0,751.23,No,Yes,Yes,Unsolved,Too many ads,-11,5,4.620666666666667,0.000355639602413892,89156b53af15cc7e,
61.0,F,City,No Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,9.000000000000002,30.970000000000027,38364.97,7.0,566.35,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,16,4.424285714285718,0.00018245811217889652,84a444ac0438a377,
14.0,F,Town,Silver Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,12.000000000000002,31.120000000000005,16276.47,24.0,971.1355092932388,Yes,No,Yes,Unsolved,Poor Website,-11,15,1.2966666666666669,0.001474521195320607,9975635d9ab67e7a,
54.0,M,City,Premium Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,6.000000000000002,1002.2962205683322,36741.06,28.0,797.6,Yes,No,No,Not Applicable,Poor Website,-11,5,35.79629359172615,0.0007620901519988808,b153e86d3dc9894c,
48.0,M,City,Premium Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,12.000000000000002,1825.4234843102722,59384.67,5.0,462.8746004409159,Yes,No,No,Not Applicable,User Friendly Website,-11,16,365.08469686205444,8.419681375681637e-05,b19c8b0023e678be,
41.0,F,City,No Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,5.000000000000002,1595.5500000000002,6326.5,11.0,650.62,Yes,Yes,Yes,No Information Available,Poor Customer Service,-11,19,145.05,0.001738718090571406,ae82808e4e6997d5,
11.0,M,City,Platinum Membership,2025-04-06,Yes,Without Offers,Smartphone,Wi-Fi,22.0,30.189999999999998,5410.830000000002,0.0,736.41,No,Yes,No,Not Applicable,Poor Product Quality,-11,12,0.0,0.0,a849c23ec5f49bdb,
52.0,M,City,No Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15.000000000000005,155.53,22847.68,25.0,541.19,Yes,No,No,Not Applicable,Poor Product Quality,-11,9,6.2212,0.0010942030000420174,be2ef2dba56669c5,
47.0,F,City,Basic Membership,2025-04-06,No,Without Offers,Desktop,Mobile_Data,10.000000000000002,31.879999999999995,2966.1199999999953,7.0,643.26,Yes,No,No,Not Applicable,Poor Product Quality,-11,21,4.554285714285713,0.0023599854355184587,bafa174d78da87b5,
55.0,M,City,Platinum Membership,2025-04-06,No,Gift Vouchers/Coupons,Both,Mobile_Data,15.000000000000005,255.96,23514.94,11.0,479.5261417295684,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,2,23.26909090909091,0.00046778771283277783,b2467c5f8673cb3f,
50.0,M,Town,No Membership,2025-04-06,No,Without Offers,Desktop,Fiber_Optic,7.000000000000002,33.5,35800.89,28.0,670.3,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,4,1.1964285714285714,0.0007821034616737182,b570b57b7148ca88,
59.0,F,City,Gold Membership,2025-04-06,No,Without Offers,Smartphone,Fiber_Optic,7.000000000000002,397.84,9826.379999999997,0.0,631.77,No,Yes,No,Not Applicable,No reason specified,-11,4,0.0,0.0,957f2b8c68f906ef,
56.0,M,Town,Silver Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13.000000000000002,263.41,46513.77,25.0,705.44,No,Yes,No,Not Applicable,Poor Customer Service,-11,18,10.5364,0.0005374752465775189,be6054fca6606267,
19.0,F,City,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,9.000000000000002,64.00999999999999,43350.81,0.0,254.6775582104147,Yes,No,No,Not Applicable,Poor Website,-11,2,0.0,0.0,b0c46f33257ef321,
40.0,F,Town,Silver Membership,2025-04-06,Yes,Without Offers,Desktop,Wi-Fi,10.999999999999998,472.25,39052.32,24.0,761.69,Yes,No,No,Not Applicable,Poor Website,-11,9,19.677083333333332,0.0006145601592939932,a005af733047478f,
28.0,F,City,Premium Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10.999999999999998,76.40999999999997,37802.31,14.0,760.54,Yes,No,No,Not Applicable,Poor Customer Service,-11,12,5.457857142857141,0.0003703477380086032,9e80277c3c2e7f28,
29.0,M,Village,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,Both,Wi-Fi,5.000000000000002,659.53,12511.72,17.0,544.28,Yes,No,Yes,Unsolved,Poor Product Quality,-11,8,38.79588235294118,0.0013587260584475996,988a1ae6867fe90a,
31.0,F,City,Platinum Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12.000000000000002,0.0,81009.58,13.0,1163.6643913728587,Yes,No,Yes,Unsolved,User Friendly Website,-11,8,0.0,0.0001604748475427227,b404df89717df927,
41.0,F,Town,Gold Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,-999.0,1157.4496795477548,28549.34,9.0,735.15,Yes,No,No,Not Applicable,No reason specified,-11,15,128.60551994975054,0.00031524371491600155,a299a7b36701389e,
49.0,F,City,Silver Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16.0,51.389999999999986,30420.46,29.0,631.72,Yes,No,No,Not Applicable,No reason specified,-11,0,1.7720689655172408,0.0009533057685518234,b5b82588d4bee5b3,
60.0,M,Village,Gold Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,12.000000000000002,141.12,1358.920000000002,28.0,704.0,Yes,No,No,Not Applicable,Poor Product Quality,-11,4,5.04,0.020604597768816384,bfe5d7af1c64fec6,
63.0,M,City,Basic Membership,2025-04-06,Yes,Without Offers,Desktop,Fiber_Optic,24.0,47.90999999999997,5519.3499999999985,17.0,673.06,Yes,No,Yes,Solved,Too many ads,-11,18,2.8182352941176454,0.003080072834663503,95948bfebbf0bfca,
16.0,M,Town,Platinum Membership,2025-04-06,No,Without Offers,Desktop,Wi-Fi,15.000000000000005,94.19999999999999,851.8300000000017,15.0,706.39,No,Yes,Yes,Unsolved,Too many ads,-11,18,6.279999999999999,0.017609147365084548,84d872d5cfc314ad,
44.0,F,Village,Gold Membership,2025-04-06,No,Without Offers,Desktop,Fiber_Optic,5.000000000000002,1268.4476792485182,40555.28,26.0,638.21,Yes,No,No,Not Applicable,Poor Product Quality,-11,18,48.786449201866084,0.0006411002463797562,ab56348e8abcb73b,
55.0,M,Town,No Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,6.000000000000002,89.91,20357.35,45.92999946802401,625.72,No,Yes,No,Not Applicable,Too many ads,-11,11,1.9575441115037333,0.0022561875424858347,907474f02a0c91ae,
30.0,M,City,No Membership,2025-04-06,Yes,Without Offers,Desktop,Wi-Fi,10.999999999999998,99.41,10962.419999999998,13.0,662.26,No,Yes,No,Not Applicable,Too many ads,-11,0,7.646923076923077,0.0011858695434037378,8108c3bbbab89dfb,
13.0,F,City,Basic Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,8.000000000000005,302.24,12979.540000000003,28.0,0.0,Yes,No,No,Not Applicable,Too many ads,-11,13,10.794285714285715,0.002157241319800239,87d847293c473692,
56.0,M,City,Gold Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18.0,1278.747861187138,49991.54,23.0,748.15,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,1,55.597733095092956,0.000460077845171403,86ebe08b574114e2,
43.0,F,Town,Silver Membership,2025-04-06,Yes,Without Offers,Desktop,Mobile_Data,7.000000000000002,518.36,4955.549999999999,26.0,601.36,Yes,No,Yes,No Information Available,Poor Website,-11,23,19.936923076923076,0.005246642653186832,a07bef80ac58c86a,
28.0,F,City,Gold Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10.000000000000002,88.4,46881.69,7.0,690.12,Yes,No,No,Not Applicable,No reason specified,-11,17,12.62857142857143,0.00014931202352133635,898c2e5cc9183c83,
37.0,F,City,No Membership,2025-04-06,No,Without Offers,Smartphone,Mobile_Data,-999.0,31.100000000000023,18786.01,5.0,500.38,No,Yes,No,Not Applicable,No reason specified,-11,9,6.220000000000004,0.0002661555061452645,91b53ec0361dcf5b,
54.0,F,Town,Gold Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9.000000000000002,143.89,88595.35,5.0,731.76,Yes,No,No,Not Applicable,Reasonable Price,-11,14,28.778,5.6436370531861995e-05,881a3e38a9d9cb15,
59.0,F,City,Gold Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,10.000000000000002,145.85,5470.540000000001,9.0,691.68,Yes,No,Yes,Solved,Poor Customer Service,-11,19,16.205555555555556,0.0016451757961736865,a98d9df4d46e2935,
39.0,F,Town,Platinum Membership,2025-04-06,Yes,Without Offers,Smartphone,Fiber_Optic,15.000000000000005,205.37,21791.2,11.0,711.81,Yes,No,No,Not Applicable,Poor Website,-11,12,18.67,0.0005047909247769742,8ae1627d04cde964,
30.0,M,City,No Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,7.000000000000002,128.31,32680.42,28.0,536.1,Yes,No,Yes,Unsolved,Poor Product Quality,-11,0,4.5825000000000005,0.000856782134378934,a100a10562424ad4,
62.0,M,City,Silver Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,2.0000000000000018,1329.2396206662606,921.9099999999999,12.0,957.4608785195576,No,Yes,No,Not Applicable,Poor Customer Service,-11,15,110.76996838885505,0.013016454968489334,8500a343f493d99c,
60.0,F,Town,Basic Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,10.999999999999998,657.32,49804.47,0.0,651.92,No,Yes,Yes,Unsolved,Poor Product Quality,-11,7,0.0,0.0,8e0e569adb832ec2,
34.0,F,Town,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,12.000000000000002,831.76,7578.739999999998,23.0,551.37,No,Yes,No,Not Applicable,Poor Product Quality,-11,3,36.16347826086957,0.003034805257866084,abdca0b4c4749d88,
31.0,F,Town,Gold Membership,2025-04-06,Yes,Without Offers,Desktop,Fiber_Optic,2.0000000000000018,83.86000000000004,1573.0800000000017,5.0,1213.4631634590214,Yes,No,Yes,Unsolved,Poor Website,-11,17,16.77200000000001,0.00317847789050779,b41d29e53a4c1d4b,
27.0,F,City,Basic Membership,2025-04-06,No,Without Offers,Smartphone,Fiber_Optic,2.0000000000000018,414.49,4353.439999999999,0.0,601.32,Yes,No,Yes,Solved,Poor Website,-11,7,0.0,0.0,a248ba663051aeb5,
24.0,F,City,Gold Membership,2025-04-06,No,Gift Vouchers/Coupons,Both,Mobile_Data,9.000000000000002,234.63,6036.07,20.0,793.55,Yes,Yes,Yes,Unsolved,Poor Customer Service,-11,13,11.7315,0.0033134141916843244,ab069b2a025c2820,
13.0,M,City,No Membership,2025-04-06,Yes,Without Offers,Desktop,Fiber_Optic,10.999999999999998,0.0,46427.3,7.0,614.71,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,12,0.0,0.00015077335963969475,893819b1a5f479e7,
63.0,M,City,Silver Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,8.000000000000005,33.43000000000001,51088.94,1.0,1198.7237103407049,No,Yes,No,Not Applicable,User Friendly Website,-11,7,33.43000000000001,1.9573708125476863e-05,898ad6309f8fbb86,
15.0,M,City,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,10.000000000000002,303.36,42906.25,24.0,610.41,Yes,No,No,Not Applicable,Poor Website,-11,9,12.64,0.0005593590677348871,9fa9897d2cad5ec2,
50.0,M,City,Gold Membership,2025-04-06,No,Credit/Debit Card Offers,Desktop,Wi-Fi,18.0,34.49000000000001,5561.18,12.0,0.0,No,Yes,No,Not Applicable,Quality Customer Care,-11,1,2.8741666666666674,0.002157815427661036,a90b32a6e159a3d1,
10.0,M,Town,No Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16.0,85.81,8632.18,6.0,622.71,Yes,No,No,Not Applicable,Poor Customer Service,-11,20,14.301666666666668,0.0006950735503661879,a4971cce5cbf50fd,
62.0,F,Town,Silver Membership,2025-04-07,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,6.0,294.69,43803.68,19.0,0.0,Yes,Yes,Yes,Solved in Follow-up,Poor Customer Service,-11,12,15.51,0.00043375351112052686,bc99375bb47dbb1f,
18.0,M,Town,Silver Membership,2025-04-07,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19.0,98.56,36102.57,7.000000000000001,0.0,No,Yes,No,Not Applicable,Reasonable Price,-11,3,14.079999999999998,0.00019389201378184438,ab4867ec687362b0,
27.0,F,Town,Silver Membership,2025-04-07,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,12.0,107.78999999999999,21703.2,5.0,1172.0148825312767,No,Yes,No,Not Applicable,Poor Website,-11,0,21.558,0.00023038077334217995,969f4ea11d9d3833,
49.0,F,Town,Silver Membership,2025-04-07,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,1.0,153.21,36905.38,29.0,0.0,No,Yes,No,Not Applicable,No reason specified,-11,17,5.283103448275862,0.0007857932908426902,a56138907843a4fe,
46.0,M,Town,Basic Membership,2025-04-07,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,21.0,465.88,18624.48,12.0,524.01,No,Yes,Yes,No Information Available,Poor Product Quality,-11,23,38.82333333333333,0.0006443132908945646,9f3c642ddb0f1dfc,
47.0,F,City,Gold Membership,2025-04-07,Yes,Without Offers,Smartphone,Fiber_Optic,16.999999999999996,106.08000000000001,42482.76,25.0,955.1175720672891,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,-11,2,4.243200000000001,0.000588474006867727,96bb5b72545ddeab,
50.0,F,City,Gold Membership,2025-04-07,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,9.999999999999998,172.22,22718.69,11.0,716.44,Yes,No,No,Not Applicable,Poor Customer Service,-11,23,15.656363636363636,0.00048418284681026947,afbef321219d719c,
40.0,M,City,Premium Membership,2025-04-07,Yes,Credit/Debit Card Offers,Both,Mobile_Data,14.0,332.06,37335.47,19.0,749.14,Yes,No,No,Not Applicable,Poor Website,-11,9,17.47684210526316,0.0005088994460227767,ab4a36a6b822094f,
20.0,F,Town,Gold Membership,2025-04-07,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9.0,126.82,1732.4500000000007,7.999999999999999,758.87,No,Yes,No,Not Applicable,No reason specified,-11,15,15.852500000000001,0.004617737885653263,b4b7cb89e25ae7c8,
12.0,M,Town,Platinum Membership,2025-04-07,No,Gift Vouchers/Coupons,Both,Mobile_Data,8.0,1415.155826671671,76199.12,14.0,1035.1986686688874,Yes,Yes,No,Not Applicable,Reasonable Price,-11,17,101.0825590479765,0.00018372915592726005,8a1f2c4a6426a345,
51.0,F,Village,No Membership,2025-04-07,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,5.0,204.01,11395.95,0.0,671.14,No,Yes,Yes,Solved,No reason specified,-11,11,0.0,0.0,80f4c2c2c5c19864,
21.0,M,Town,Basic Membership,2025-04-07,No,Gift Vouchers/Coupons,Both,Mobile_Data,12.0,93.64000000000001,24577.49,29.0,681.9,Yes,No,No,Not Applicable,No reason specified,-11,3,3.22896551724138,0.0011799414830399686,a830f5defcbd08ca,
37.0,M,Town,Gold Membership,2025-04-07,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,9.0,106.22,36994.39,0.0,97.7535686312388,Yes,No,Yes,Solved,Reasonable Price,-11,21,0.0,0.0,acd23ea203f4d2fe,
54.0,M,Town,Platinum Membership,2025-04-07,No,Without Offers,Desktop,Mobile_Data,9.999999999999998,102.45000000000002,30580.79,27.0,773.61,Yes,No,No,Not Applicable,Poor Product Quality,-11,17,3.794444444444445,0.0008829072107031898,ba777733b9dc7eea,
56.0,F,City,Gold Membership,2025-04-07,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,6.0,64.53999999999999,10421.510000000002,19.0,1203.6014405035264,Yes,No,Yes,Solved,Too many ads,-11,10,3.3968421052631577,0.001823152307103289,abb6eec7a03c8c90,
47.0,F,Town,Premium Membership,2025-04-07,No,Without Offers,Smartphone,Fiber_Optic,16.0,100.83000000000001,14297.65,12.0,791.79,Yes,No,Yes,Unsolved,Poor Product Quality,-11,18,8.402500000000002,0.0008392987658811064,868334758c848066,
10.0,F,Town,Platinum Membership,2025-04-07,No,Without Offers,Smartphone,Wi-Fi,6.0,369.65,4010.6100000000006,26.0,261.96725584777784,Yes,Yes,No,Not Applicable,Poor Website,-11,17,14.217307692307692,0.006482804361431302,a7341f48361ab906,
47.0,F,City,No Membership,2025-04-07,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,8.0,346.02,21943.66,26.0,837.8774714827696,No,Yes,Yes,Unsolved,No reason specified,-11,10,13.308461538461538,0.001184852481308952,b49fce81d4036ade,
27.0,F,Town,Silver Membership,2025-04-07,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14.0,36.46999999999997,40894.81,28.0,670.01,Yes,No,No,Not Applicable,Poor Customer Service,-11,18,1.3024999999999989,0.0006846834598326781,9e032c24d0e6fc24,
51.0,M,Town,No Membership,2025-04-07,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,7.0,31.55000000000001,48426.03,6.0,558.24,No,Yes,No,Not Applicable,Too many ads,-11,23,5.2583333333333355,0.00012390030733471234,bfcca854eb79496f,
